2025-09-13 12:27:20.546 | INFO     | app_bootstrap:_load_config:305 - 正在加载调试工具变量管理器配置: E:\电脑keil迁移\20250913\lib_version_MVIM_DPWM_HFI\FOC_App\ECUlab\config\debug_tool_var_manager.json
2025-09-13 12:27:20.547 | INFO     | app_bootstrap:_load_config:321 - 正在加载调试工具内存管理器配置: E:\电脑keil迁移\20250913\lib_version_MVIM_DPWM_HFI\FOC_App\ECUlab\config\debug_tools_var_memory_manager.json
2025-09-13 12:27:20.547 | INFO     | app_bootstrap:_load_config:338 - 正在加载调试工具设置配置: E:\电脑keil迁移\20250913\lib_version_MVIM_DPWM_HFI\FOC_App\ECUlab\config\debug_tool_settings.json
2025-09-13 12:27:20.548 | DEBUG    | Flexi_CAN_LIN_Bus.jlink_debug_tools.basic_select:import_from_json:387 - 添加文件监控: E:/电脑keil迁移/20250913/lib_version_MVIM_DPWM_HFI/FOC_App/MDK/Objects/NSUC1602_Eval.axf
2025-09-13 12:27:20.549 | DEBUG    | Flexi_CAN_LIN_Bus.jlink_debug_tools.basic_select:import_from_json:397 - DebugToolSettings设置已成功从 E:\电脑keil迁移\20250913\lib_version_MVIM_DPWM_HFI\FOC_App\ECUlab\config\debug_tool_settings.json 导入
2025-09-13 12:27:20.549 | INFO     | app_bootstrap:_load_config:342 - 配置加载完成
2025-09-13 12:27:20.550 | INFO     | app_bootstrap:_on_step_changed:153 - 启动步骤: 正在检查资源文件... 
2025-09-13 12:27:20.551 | INFO     | app_bootstrap:_check_resources:350 - 正在检查资源文件...
2025-09-13 12:27:20.551 | DEBUG    | app_bootstrap:_check_resources:367 - 样式表文件存在: :/ECULab/qss/light/main_window.qss
2025-09-13 12:27:20.551 | DEBUG    | app_bootstrap:_check_resources:367 - 样式表文件存在: :/ECULab/qss/light/device_channel_card.qss
2025-09-13 12:27:20.551 | INFO     | app_bootstrap:_check_resources:369 - 资源文件检查完成
2025-09-13 12:27:20.552 | INFO     | app_bootstrap:_on_step_changed:153 - 启动步骤: 正在设置主题... 
